contigName	contigLen	totalAvgDepth	sample_small.sorted	sample_small.sorted-var
NODE_2304_length_500_cov_2.004494	500	3.69143	3.69143	0.970415
NODE_2305_length_500_cov_1.525843	500	2.72	2.72	0.993009
NODE_2306_length_500_cov_1.226966	500	2.07429	2.07429	0.38988
NODE_2307_length_500_cov_1.022472	500	1.54571	1.54571	0.391887
NODE_2308_length_499_cov_4.067568	499	6.29799	6.29799	4.15233
NODE_2309_length_499_cov_2.860360	499	4.59312	4.59312	2.75351
NODE_2310_length_499_cov_2.184685	499	5.82808	5.82808	2.88991
NODE_2311_length_499_cov_1.941441	499	3.44699	3.44699	0.569738
NODE_2312_length_499_cov_1.934685	499	3.7106	3.7106	2.08554
NODE_2313_length_499_cov_1.824324	499	2.75931	2.75931	0.637306
NODE_2314_length_498_cov_2.460497	498	3.83333	3.83333	1.53987
NODE_2315_length_498_cov_2.316027	498	4.18103	4.18103	1.29566
NODE_2316_length_498_cov_2.212190	498	3.7931	3.7931	1.05794
NODE_2317_length_498_cov_2.047404	498	2.93103	2.93103	1.88572
NODE_2318_length_498_cov_1.571106	498	2.58621	2.58621	1.08477
NODE_2319_length_498_cov_1.516930	498	2.6523	2.6523	0.700081
NODE_2320_length_498_cov_1.232506	498	2.00287	2.00287	0.221893
NODE_2321_length_498_cov_1.232506	498	1.94253	1.94253	0.65951
NODE_2322_length_498_cov_1.130926	498	1.72414	1.72414	0.436649
NODE_2323_length_498_cov_1.083521	498	1.72414	1.72414	0.488521
NODE_2324_length_497_cov_15.436652	497	23.0403	23.0403	43.5648
NODE_2325_length_497_cov_1.986425	497	3.35158	3.35158	0.829787
NODE_2326_length_497_cov_1.165158	497	2.28242	2.28242	0.33041
NODE_2327_length_497_cov_1.020362	497	1.67147	1.67147	0.267479
NODE_2328_length_496_cov_23.895692	496	20.6936	20.6936	8.86818
NODE_2329_length_496_cov_2.682540	496	4.28613	4.28613	2.99906
NODE_2330_length_496_cov_2.356009	496	3.98555	3.98555	2.98239
NODE_2331_length_496_cov_2.111111	496	3.61561	3.61561	0.805436
NODE_2332_length_496_cov_1.750567	496	2.95665	2.95665	1.6242
NODE_2333_length_496_cov_1.650794	496	2.68786	2.68786	0.568954
NODE_2334_length_496_cov_1.562358	496	2.48266	2.48266	0.511292
NODE_2335_length_496_cov_1.421769	496	2.05491	2.05491	0.712918
NODE_2336_length_495_cov_149.565909	495	99.4609	99.4609	788.528
NODE_2337_length_495_cov_2.225000	495	3.70435	3.70435	2.31931
NODE_2338_length_495_cov_2.068182	495	3.57391	3.57391	0.908038
NODE_2339_length_495_cov_2.054545	495	3.7971	3.7971	1.51103
NODE_2340_length_495_cov_1.861364	495	3.37391	3.37391	1.93828
NODE_2341_length_495_cov_1.654545	495	2.88696	2.88696	1.69939
NODE_2342_length_495_cov_1.654545	495	2.74203	2.74203	0.982679
NODE_2343_length_495_cov_1.581818	495	2.93913	2.93913	1.09221
NODE_2344_length_495_cov_1.238636	495	1.90145	1.90145	0.664679
NODE_2345_length_495_cov_1.213636	495	1.57971	1.57971	0.535053
NODE_2346_length_494_cov_1.182232	494	1.96802	1.96802	0.649122
NODE_2347_length_493_cov_2.075342	493	3.07872	3.07872	1.77449
NODE_2348_length_493_cov_1.659817	493	2.51604	2.51604	1.08088
NODE_2349_length_493_cov_1.623288	493	2.51604	2.51604	1.49024
NODE_2350_length_493_cov_1.611872	493	2.98834	2.98834	1.82442
NODE_2351_length_493_cov_1.205479	493	1.95044	1.95044	0.444905
NODE_2352_length_492_cov_16.933638	492	13.8743	13.8743	8.01641
NODE_2353_length_492_cov_2.237986	492	3.81287	3.81287	2.51034
NODE_2354_length_492_cov_1.871854	492	3.00877	3.00877	0.501389
NODE_2355_length_491_cov_133.557339	491	193.422	193.422	276.845
NODE_2356_length_491_cov_1.777523	491	3.26686	3.26686	1.28447
NODE_2357_length_491_cov_1.667431	491	2.84751	2.84751	0.947264
NODE_2358_length_491_cov_1.587156	491	2.68035	2.68035	0.718111
NODE_2359_length_491_cov_1.534404	491	2.90029	2.90029	0.978262
NODE_2360_length_491_cov_1.250000	491	1.95308	1.95308	0.362499
NODE_2361_length_491_cov_1.043578	491	1.70088	1.70088	0.227911
NODE_2362_length_490_cov_1.383908	490	2.83529	2.83529	0.291376
NODE_2363_length_490_cov_1.278161	490	2.32941	2.32941	0.664029
NODE_2364_length_490_cov_1.197701	490	2.35294	2.35294	0.695125
NODE_2365_length_490_cov_1.032184	490	1.27059	1.27059	0.351346
NODE_2366_length_490_cov_0.972414	490	1.67059	1.67059	0.221551
NODE_2367_length_489_cov_2.096774	489	3.42183	3.42183	2.42804
NODE_2368_length_489_cov_1.887097	489	2.99115	2.99115	2.15672
NODE_2369_length_489_cov_1.887097	489	3.18289	3.18289	0.901362
NODE_2370_length_489_cov_1.677419	489	2.49853	2.49853	1.03772
NODE_2371_length_489_cov_1.513825	489	2.78466	2.78466	1.50675
NODE_2372_length_489_cov_1.465438	489	2.34808	2.34808	0.511614
NODE_2373_length_489_cov_1.258065	489	1.97935	1.97935	0.452235
NODE_2374_length_488_cov_1.681293	488	2.80769	2.80769	1.49704
NODE_2375_length_488_cov_1.681293	488	2.5858	2.5858	0.830897
NODE_2376_length_488_cov_1.618938	488	2.93491	2.93491	0.785069
NODE_2377_length_488_cov_1.471132	488	2.62722	2.62722	1.04163
NODE_2378_length_488_cov_1.466513	488	2.39645	2.39645	0.512985
NODE_2379_length_488_cov_1.431871	488	2.36391	2.36391	0.629792
NODE_2380_length_487_cov_14.754630	487	22.1009	22.1009	6.26954
NODE_2381_length_487_cov_2.916667	487	4.36795	4.36795	2.31063
NODE_2382_length_487_cov_2.106481	487	3.37389	3.37389	1.40742
NODE_2383_length_487_cov_1.678241	487	3.26706	3.26706	1.80942
NODE_2384_length_487_cov_1.550926	487	2.86053	2.86053	0.626327
NODE_2385_length_487_cov_1.263889	487	1.4273	1.4273	0.245443
NODE_2386_length_487_cov_1.245370	487	2.10089	2.10089	0.644552
NODE_2387_length_487_cov_1.189815	487	1.91988	1.91988	0.639397
NODE_2388_length_487_cov_0.907407	487	1.66469	1.66469	0.235446
NODE_2389_length_486_cov_1.689095	486	2.60119	2.60119	0.83749
NODE_2390_length_486_cov_1.689095	486	2.64583	2.64583	0.802549
NODE_2391_length_486_cov_1.689095	486	2.54762	2.54762	0.881306
NODE_2392_length_486_cov_1.684455	486	2.65774	2.65774	1.05564
NODE_2393_length_486_cov_1.447796	486	2.55655	2.55655	0.814702
NODE_2394_length_486_cov_1.361949	486	2.34524	2.34524	0.626723
NODE_2395_length_485_cov_3.576744	485	5.5791	5.5791	4.8732
NODE_2396_length_485_cov_2.479070	485	4.66866	4.66866	3.27013
NODE_2397_length_485_cov_2.390698	485	3.76119	3.76119	2.9428
NODE_2398_length_485_cov_1.693023	485	2.68657	2.68657	1.13799
NODE_2399_length_485_cov_1.527907	485	2.8209	2.8209	0.866028
NODE_2400_length_485_cov_1.481395	485	2.37313	2.37313	0.384306
NODE_2401_length_485_cov_1.267442	485	1.7194	1.7194	0.915041
NODE_2402_length_485_cov_1.174419	485	2.01791	2.01791	0.544587
NODE_2403_length_484_cov_12.482517	484	10.8263	10.8263	0.738522
NODE_2404_length_484_cov_2.447552	484	4.12874	4.12874	2.43082
NODE_2405_length_484_cov_1.694639	484	2.85629	2.85629	1.16847
NODE_2406_length_484_cov_1.694639	484	2.52395	2.52395	1.28921
NODE_2407_length_483_cov_1.700935	483	2.61261	2.61261	1.23201
NODE_2408_length_483_cov_1.700935	483	2.99099	2.99099	0.924616
NODE_2409_length_483_cov_1.656542	483	2.83183	2.83183	0.899346
NODE_2410_length_483_cov_1.614486	483	2.6997	2.6997	0.740873
NODE_2411_length_483_cov_1.500000	483	2.81081	2.81081	0.74422
NODE_2412_length_483_cov_1.060748	483	1.73574	1.73574	0.369711
NODE_2413_length_482_cov_86.264637	482	133.91	133.91	447.279
NODE_2414_length_482_cov_8.295082	482	13.4548	13.4548	4.47227
NODE_2415_length_482_cov_2.981265	482	4.36446	4.36446	3.3139
NODE_2416_length_482_cov_1.491803	482	2.69578	2.69578	0.526508
NODE_2417_length_482_cov_1.065574	482	1.74699	1.74699	0.606484
NODE_2418_length_481_cov_2.774648	481	4.77946	4.77946	1.91788
NODE_2419_length_481_cov_2.107981	481	2.72508	2.72508	2.64237
NODE_2420_length_481_cov_1.260563	481	1.81571	1.81571	0.659878
NODE_2421_length_481_cov_1.248826	481	2.17221	2.17221	0.482376
NODE_2422_length_480_cov_2.352941	480	3.91818	3.91818	2.33675
NODE_2423_length_480_cov_1.912941	480	3.24848	3.24848	1.58548
NODE_2424_length_480_cov_1.649412	480	2.75455	2.75455	0.787591
NODE_2425_length_480_cov_1.595294	480	2.35758	2.35758	1.84744
NODE_2426_length_480_cov_1.498824	480	2.39697	2.39697	0.31914
NODE_2427_length_480_cov_1.435294	480	2.51515	2.51515	0.615271
NODE_2428_length_480_cov_1.058824	480	1.5303	1.5303	0.462604
NODE_2429_length_479_cov_3.363208	479	5.13982	5.13982	7.14503
NODE_2430_length_479_cov_3.278302	479	5.86626	5.86626	2.89669
NODE_2431_length_479_cov_2.672170	479	2.82979	2.82979	0.416059
NODE_2432_length_479_cov_2.139151	479	3.37994	3.37994	1.04118
NODE_2433_length_479_cov_1.872642	479	3.17933	3.17933	1.15981
NODE_2434_length_479_cov_1.108491	479	2.13374	2.13374	0.427181
NODE_2435_length_479_cov_1.073113	479	1.76292	1.76292	0.480208
NODE_2436_length_478_cov_2.262411	478	4.09756	4.09756	0.987394
NODE_2437_length_478_cov_1.588652	478	2.69817	2.69817	1.0126
NODE_2438_length_478_cov_1.505910	478	2.35061	2.35061	0.803302
NODE_2439_length_478_cov_1.484634	478	2.78659	2.78659	0.743305
NODE_2440_length_478_cov_1.224586	478	1.96646	1.96646	0.650249
NODE_2441_length_478_cov_1.106383	478	2.17988	2.17988	0.203019
NODE_2442_length_478_cov_1.070922	478	1.7622	1.7622	0.181809
NODE_2443_length_477_cov_5.056872	477	7.18654	7.18654	1.91908
NODE_2444_length_477_cov_1.722749	477	2.65138	2.65138	1.55294
NODE_2445_length_477_cov_1.616114	477	2.84098	2.84098	1.26298
NODE_2446_length_477_cov_1.592417	477	2.78899	2.78899	0.835707
NODE_2447_length_477_cov_1.545024	477	2.05505	2.05505	0.776102
NODE_2448_length_477_cov_1.509479	477	2.37309	2.37309	1.03829
NODE_2449_length_476_cov_3.026128	476	5.25153	5.25153	3.56731
NODE_2450_length_476_cov_2.593824	476	4.75153	4.75153	0.907307
NODE_2451_length_476_cov_2.377672	476	4.41104	4.41104	3.8736
NODE_2452_length_476_cov_2.159145	476	3.62577	3.62577	0.948748
NODE_2453_length_476_cov_2.080760	476	3.71166	3.71166	1.36891
NODE_2454_length_476_cov_1.296912	476	2.13497	2.13497	0.246343
NODE_2455_length_475_cov_6.002381	475	8.31385	8.31385	16.2468
NODE_2456_length_475_cov_2.557143	475	4.05846	4.05846	1.93793
NODE_2457_length_475_cov_2.254762	475	3.95692	3.95692	2.51666
NODE_2458_length_475_cov_1.938095	475	3.33538	3.33538	1.32236
NODE_2459_length_475_cov_1.716667	475	2.99385	2.99385	1.21601
NODE_2460_length_475_cov_1.711905	475	2.52	2.52	1.17629
NODE_2461_length_475_cov_1.300000	475	2.10462	2.10462	0.680377
NODE_2462_length_475_cov_1.297619	475	2	2	0.666667
NODE_2463_length_475_cov_1.245238	475	1.73231	1.73231	0.350959
NODE_2464_length_475_cov_0.928571	475	1.59692	1.59692	0.364804
NODE_2465_length_474_cov_33.971360	474	45.179	45.179	55.7263
NODE_2466_length_474_cov_11.336516	474	7.0463	7.0463	2.92973
NODE_2467_length_474_cov_1.517900	474	2.1358	2.1358	0.780265
NODE_2468_length_474_cov_1.517900	474	2.75617	2.75617	0.537886
NODE_2469_length_474_cov_1.303103	474	2.17593	2.17593	0.386912
NODE_2470_length_474_cov_1.085919	474	1.63889	1.63889	0.231425
NODE_2471_length_474_cov_1.085919	474	1.62037	1.62037	0.279584
NODE_2472_length_474_cov_0.873508	474	1.61111	1.61111	0.560371
NODE_2473_length_473_cov_2.389952	473	3.4582	3.4582	4.52853
NODE_2474_length_473_cov_1.521531	473	2.25697	2.25697	1.04867
NODE_2475_length_473_cov_1.444976	473	2.79567	2.79567	0.659982
NODE_2476_length_473_cov_1.394737	473	2.17337	2.17337	0.274196
NODE_2477_length_473_cov_1.059809	473	1.65635	1.65635	0.319423
NODE_2478_length_473_cov_0.954545	473	2.34056	2.34056	0.461301
NODE_2479_length_472_cov_5.103118	472	8.33851	8.33851	4.72306
NODE_2480_length_472_cov_3.664269	472	6.03106	6.03106	2.38533
NODE_2481_length_472_cov_2.606715	472	4.7205	4.7205	1.94033
NODE_2482_length_472_cov_2.199041	472	3.88509	3.88509	4.02726
NODE_2483_length_472_cov_1.964029	472	3.24224	3.24224	1.72307
NODE_2484_length_472_cov_1.964029	472	3.24224	3.24224	1.09379
NODE_2485_length_472_cov_1.942446	472	3.01242	3.01242	0.604206
NODE_2486_length_472_cov_1.810552	472	3.40994	3.40994	0.822083
NODE_2487_length_472_cov_1.745803	472	2.98758	2.98758	0.591745
NODE_2488_length_472_cov_1.527578	472	2.41615	2.41615	0.723477
NODE_2489_length_472_cov_1.309353	472	2.04037	2.04037	0.499923
NODE_2490_length_472_cov_1.117506	472	1.75155	1.75155	0.286991
NODE_2491_length_472_cov_1.091127	472	1.80124	1.80124	0.209594
NODE_2492_length_471_cov_4.103365	471	7.07165	7.07165	4.96047
NODE_2493_length_471_cov_2.625000	471	4.40187	4.40187	1.40362
NODE_2494_length_471_cov_2.399038	471	4.12773	4.12773	2.21801
NODE_2495_length_471_cov_1.855769	471	2.96262	2.96262	0.736097
NODE_2496_length_471_cov_1.449519	471	2.51713	2.51713	0.737985
NODE_2497_length_471_cov_1.302885	471	2.01558	2.01558	0.665384
NODE_2498_length_471_cov_0.875000	471	1.35202	1.35202	0.228817
NODE_2499_length_470_cov_2.192771	470	3.73125	3.73125	0.849177
NODE_2500_length_470_cov_1.790361	470	3.12812	3.12812	0.889489
NODE_2501_length_470_cov_1.754217	470	2.97813	2.97813	0.472873
NODE_2502_length_470_cov_1.754217	470	2.68438	2.68438	0.417309
NODE_2503_length_470_cov_1.532530	470	2.475	2.475	1.07774
NODE_2504_length_470_cov_1.445783	470	2.34375	2.34375	0.73413
NODE_2505_length_470_cov_1.315663	470	1.82187	1.82187	0.817703
NODE_2506_length_469_cov_2.601449	469	4.33856	4.33856	2.60829
NODE_2507_length_469_cov_2.572464	469	3.82132	3.82132	1.1535
NODE_2508_length_469_cov_1.985507	469	3.48903	3.48903	1.6406
NODE_2509_length_469_cov_1.814010	469	3.06897	3.06897	2.13988
NODE_2510_length_469_cov_1.758454	469	2.721	2.721	0.654622
NODE_2511_length_469_cov_1.318841	469	2.19122	2.19122	0.834384
NODE_2512_length_469_cov_0.879227	469	1.3605	1.3605	0.231265
NODE_2513_length_469_cov_0.879227	469	1.3605	1.3605	0.231265
NODE_2514_length_468_cov_2.106538	468	3.7673	3.7673	0.563976
NODE_2515_length_468_cov_1.711864	468	3.49057	3.49057	1.4242
NODE_2516_length_468_cov_1.542373	468	2.57862	2.57862	0.307679
NODE_2517_length_468_cov_1.530266	468	2.27044	2.27044	1.12537
NODE_2518_length_468_cov_1.280872	468	2.20755	2.20755	0.259628
NODE_2519_length_467_cov_4.111650	467	8.34069	8.34069	16.624
NODE_2520_length_467_cov_2.208738	467	3.09464	3.09464	1.75052
NODE_2521_length_467_cov_2.206311	467	2.87382	2.87382	2.52201
NODE_2522_length_467_cov_1.766990	467	2.85174	2.85174	1.05073
NODE_2523_length_467_cov_1.747573	467	2.69085	2.69085	1.10033
NODE_2524_length_467_cov_1.538835	467	2.37539	2.37539	0.494709
NODE_2525_length_467_cov_1.366505	467	2.64669	2.64669	0.583634
NODE_2526_length_467_cov_1.228155	467	2.24921	2.24921	0.263646
NODE_2527_length_467_cov_1.186893	467	2.16404	2.16404	0.574272
NODE_2528_length_466_cov_2.214112	466	3.68354	3.68354	0.667791
NODE_2529_length_466_cov_2.077859	466	3.66139	3.66139	1.32308
NODE_2530_length_466_cov_1.754258	466	2.89241	2.89241	0.712197
NODE_2531_length_465_cov_2.439024	465	3.9746	3.9746	1.32419
NODE_2532_length_465_cov_1.997561	465	3.29841	3.29841	1.42022
NODE_2533_length_465_cov_1.956098	465	3.55238	3.55238	3.9041
NODE_2534_length_465_cov_1.636585	465	3.11111	3.11111	0.65959
NODE_2535_length_465_cov_1.553659	465	2.27302	2.27302	0.765989
NODE_2536_length_465_cov_1.331707	465	2.13651	2.13651	0.220159
NODE_2537_length_465_cov_1.209756	465	1.94286	1.94286	0.640037
NODE_2538_length_465_cov_0.887805	465	1.37778	1.37778	0.23581
NODE_2539_length_464_cov_2.127139	464	3.68471	3.68471	2.74052
NODE_2540_length_464_cov_1.797066	464	2.90446	2.90446	2.18254
NODE_2541_length_464_cov_1.652812	464	3.07006	3.07006	0.327343
NODE_2542_length_464_cov_1.327628	464	2.30255	2.30255	0.505618
NODE_2543_length_464_cov_1.112469	464	1.71975	1.71975	0.202357
NODE_2544_length_464_cov_1.112469	464	1.39809	1.39809	0.24038
NODE_2545_length_464_cov_1.112469	464	1.84713	1.84713	0.19381
NODE_2546_length_463_cov_2.899510	463	4.00958	4.00958	2.68901
NODE_2547_length_463_cov_1.916667	463	3.09904	3.09904	1.03823
NODE_2548_length_463_cov_1.656863	463	3.08626	3.08626	0.643176
NODE_2549_length_463_cov_1.561275	463	2.33866	2.33866	0.570842
NODE_2550_length_463_cov_1.115196	463	1.61342	1.61342	0.378921
NODE_2551_length_462_cov_2.228501	462	3.80449	3.80449	1.01953
NODE_2552_length_462_cov_2.012285	462	3.03205	3.03205	0.828551
NODE_2553_length_462_cov_1.095823	462	2.21474	2.21474	0.317082
NODE_2554_length_462_cov_0.894349	462	1.37179	1.37179	0.234314
NODE_2555_length_461_cov_151.472906	461	151.087	151.087	913.216
NODE_2556_length_461_cov_2.150246	461	3.84566	3.84566	1.5503
NODE_2557_length_461_cov_1.568966	461	2.33762	2.33762	1.04371
NODE_2558_length_461_cov_1.248768	461	1.99678	1.99678	0.454829
NODE_2559_length_461_cov_0.935961	461	1.79743	1.79743	0.162057
NODE_2560_length_461_cov_0.896552	461	1.3955	1.3955	0.23985
NODE_2561_length_460_cov_2.760494	460	4.6129	4.6129	1.31893
NODE_2562_length_460_cov_2.246914	460	3.67097	3.67097	1.21825
NODE_2563_length_460_cov_2.244444	460	3.74516	3.74516	0.747144
NODE_2564_length_460_cov_1.797531	460	2.99677	2.99677	0.611641
NODE_2565_length_460_cov_1.437037	460	2.43226	2.43226	1.17825
NODE_2566_length_460_cov_1.254321	460	2.06452	2.06452	0.850194
NODE_2567_length_459_cov_2.700495	459	4.22977	4.22977	2.44378
NODE_2568_length_459_cov_2.477723	459	3.76375	3.76375	2.25245
NODE_2569_length_459_cov_2.252475	459	4.10356	4.10356	1.69703
NODE_2570_length_459_cov_1.752475	459	2.68285	2.68285	0.438049
NODE_2571_length_459_cov_1.576733	459	2.40777	2.40777	1.27474
NODE_2572_length_459_cov_1.126238	459	1.54693	1.54693	0.248602
NODE_2573_length_459_cov_1.121287	459	2.23948	2.23948	0.741164
NODE_2578_length_457_cov_219.947761	457	359.928	359.928	845.583
